Hour,minutes,H_M,Cycl_Length,SGN_Red_Time,SGN_Green_Time,StopBar_LEFT_Trigger,Freq. AOR by Cycle,Freq. AOG by Cycle,Freq. DOR by Cycle,Freq. DOG by Cycle,StopBar_RtTh_Trigger,RTOR Depart (assumption),Freq. AOR by Cycle,Freq. AOG by Cycle,Freq. DOR by Cycle,Freq. DOG by Cycle,Truck_Present,Q_filled
5,13,5.22,59.98,40.55,19.43,0,0,0,0,0,1,2,2,0,2,0,0,1
5,14,5.23,60.11,40.57,19.54,0,0,0,0,0,1,1,1,0,1,0,0,1
5,15,5.25,59.97,40.45,19.52,0,0,0,0,0,0,0,0,0,0,0,0,1
5,16,5.27,60.07,40.55,19.52,0,0,0,0,0,0,0,0,0,0,0,0,1
5,17,5.28,60,40.47,19.53,0,0,0,0,0,0,0,0,0,0,0,0,1
5,18,5.3,60,40.48,19.52,0,0,0,0,0,1,0,0,1,0,1,0,2
5,19,5.32,59.96,40.53,19.43,0,0,0,0,0,0,0,0,0,0,0,0,1
5,20,5.33,60.08,40.57,19.51,0,0,0,0,0,0,0,0,0,0,0,0,1
5,21,5.35,59.96,40.54,19.42,0,0,0,0,0,1,2,2,0,2,0,0,1
5,22,5.37,60.07,40.55,19.52,0,0,0,0,0,0,0,0,0,0,0,0,1
5,23,5.38,59.97,40.45,19.52,0,0,0,0,0,1,1,2,0,1,1,0,2
5,24,5.4,60.08,40.56,19.52,0,0,0,0,0,0,0,0,0,0,0,0,1
5,25,5.42,60,40.47,19.53,0,0,0,0,0,0,0,0,0,0,0,0,1
5,26,5.43,59.99,40.46,19.54,0,0,0,0,0,0,0,0,0,0,0,0,2
5,27,5.45,59.97,40.45,19.52,0,0,0,0,0,0,0,0,0,0,0,0,1
5,28,5.47,59.97,40.46,19.52,0,0,0,0,0,0,0,0,0,0,0,0,1
5,29,5.48,60.08,40.55,19.53,0,0,0,0,0,0,0,0,0,0,0,0,1
5,30,5.5,59.98,40.46,19.52,0,0,0,0,0,0,0,0,0,0,0,0,1
5,31,5.52,59.96,40.43,19.52,0,0,0,0,0,0,0,0,0,0,0,0,1
5,32,5.53,60,40.56,19.45,0,0,0,0,0,0,0,0,0,0,0,0,1
5,35,5.58,25.33,5.81,19.52,0,0,0,0,0,1,0,1,0,0,1,0,2
5,36,5.6,60,40.48,19.52,0,0,0,0,0,0,0,0,0,0,0,0,1
5,37,5.62,59.98,40.45,19.53,0,0,0,0,0,0,0,0,0,0,0,0,1
5,38,5.63,59.97,40.45,19.52,0,0,0,0,0,0,0,0,0,0,0,0,1
5,39,5.65,59.96,40.43,19.52,0,0,0,0,0,0,0,0,0,0,0,0,1
5,40,5.67,59.99,40.46,19.53,0,0,0,0,0,0,0,0,0,0,0,0,1
5,41,5.68,59.98,40.46,19.52,0,0,0,0,0,0,0,0,0,0,0,0,1
5,42,5.7,59.9,40.46,19.44,0,0,0,0,0,1,1,1,0,1,0,0,1
5,43,5.72,59.99,40.55,19.44,0,0,0,0,0,0,0,0,0,0,0,0,1
5,44,5.73,59.99,40.45,19.54,0,0,0,0,0,0,0,0,0,0,0,0,1
5,45,5.75,59.97,40.45,19.53,0,0,0,0,0,0,0,0,0,0,0,0,1
5,46,5.77,59.96,40.45,19.52,0,0,0,0,0,1,0,0,1,0,1,0,2
5,47,5.78,59.98,40.45,19.53,1,0,1,0,1,1,0,0,1,0,0,0,1
5,48,5.8,59.97,40.45,19.52,0,0,0,0,0,1,0,0,0,1,0,0,1
5,49,5.82,59.89,40.47,19.42,0,0,0,0,0,0,0,0,0,0,0,0,1
5,50,5.83,59.99,40.56,19.42,0,0,0,0,0,0,0,0,0,0,0,0,1
5,51,5.85,59.98,40.56,19.42,0,0,0,0,0,0,0,0,0,0,0,0,1
5,52,5.87,60.08,40.56,19.51,0,0,0,0,0,0,0,0,0,0,0,0,1
5,53,5.88,60,40.46,19.55,0,0,0,0,0,0,0,0,0,0,0,0,1
5,54,5.9,59.97,40.44,19.52,0,0,0,0,0,0,0,0,0,0,0,0,1
5,55,5.92,59.97,40.54,19.43,0,0,0,0,0,1,0,0,1,0,1,0,2
5,56,5.93,60.07,40.56,19.52,0,0,0,0,0,0,0,0,0,0,0,0,1
5,57,5.95,59.98,40.44,19.54,1,0,1,0,1,1,0,0,1,0,1,0,2
5,58,5.97,60,40.47,19.53,0,0,0,0,0,0,0,0,0,0,0,0,1
5,59,5.98,59.98,40.45,19.53,0,0,0,0,0,1,1,1,0,1,0,0,1
6,0,6,60.09,40.56,19.53,0,0,0,0,0,0,0,0,0,0,0,0,1
6,1,6.02,60,40.56,19.44,0,0,0,0,0,1,0,0,1,0,1,0,2
6,2,6.03,60.07,40.55,19.52,0,0,0,0,0,0,0,0,0,0,0,0,1
6,3,6.05,60.07,40.54,19.52,0,0,0,0,0,1,3,3,0,3,0,0,1
6,4,6.07,59.97,40.44,19.53,0,0,0,0,0,0,0,0,0,0,0,0,1
6,5,6.08,59.97,40.46,19.51,0,0,0,0,0,0,0,0,0,0,0,0,1
6,6,6.1,60.09,40.55,19.54,0,0,0,0,0,0,0,0,0,0,0,0,1
6,7,6.12,59.99,40.46,19.53,0,0,0,0,0,0,0,0,0,0,0,0,2
6,8,6.13,59.96,40.44,19.52,0,0,0,0,0,0,0,0,0,0,0,0,1
6,9,6.15,59.96,40.54,19.42,0,0,0,0,0,0,0,0,0,0,0,0,1
6,10,6.17,60.01,40.58,19.43,0,0,0,0,0,0,0,0,0,0,0,0,1
6,11,6.18,60.06,40.54,19.52,1,0,1,0,1,1,1,2,1,1,2,0,1
6,12,6.2,59.98,40.45,19.52,0,0,0,0,0,0,0,0,0,0,0,0,1
6,13,6.22,59.99,40.46,19.52,1,1,1,0,2,0,0,0,0,0,0,0,2
6,14,6.23,59.97,40.54,19.43,1,0,3,0,3,1,0,0,3,0,3,0,1
6,15,6.25,60.09,40.54,19.55,0,0,0,0,0,0,0,0,0,0,0,0,1
6,16,6.27,59.97,40.45,19.52,1,1,0,1,0,1,0,1,0,1,0,0,2
6,17,6.28,59.97,40.54,19.43,0,0,0,0,0,0,0,0,0,0,0,0,1
6,18,6.3,60.07,40.55,19.53,0,0,0,0,0,0,0,0,0,0,0,0,1
6,19,6.32,59.98,40.47,19.52,0,0,0,0,0,0,0,0,0,0,0,0,1
6,20,6.33,59.98,40.44,19.53,0,0,0,0,0,0,0,0,0,0,0,0,1
6,21,6.35,59.97,40.44,19.53,0,0,0,0,0,0,0,0,0,0,0,0,1
6,22,6.37,60,40.47,19.53,0,0,0,0,0,0,0,0,0,0,0,0,1
6,23,6.38,59.98,40.46,19.52,0,0,0,0,0,1,0,1,0,0,1,0,2
6,24,6.4,60,40.46,19.54,0,0,0,0,0,1,1,2,0,1,1,0,2
6,25,6.42,60.01,40.46,19.55,0,0,0,0,0,0,0,0,0,0,0,0,1
6,26,6.43,59.96,40.45,19.51,0,0,0,0,0,0,0,0,0,0,0,0,1
6,27,6.45,59.97,40.45,19.52,0,0,0,0,0,0,0,0,0,0,0,0,1
6,28,6.47,59.96,40.54,19.42,0,0,0,0,0,0,0,0,0,0,0,0,1
6,29,6.48,60.01,40.57,19.44,0,0,0,0,0,1,0,0,1,0,1,0,2
6,30,6.5,60.07,40.54,19.52,0,0,0,0,0,0,0,0,0,0,0,0,1
6,31,6.52,60,40.46,19.55,0,0,0,0,0,0,0,0,0,0,0,0,1
6,32,6.53,59.97,40.45,19.53,0,0,0,0,0,0,0,0,0,0,0,0,1
6,33,6.55,59.97,40.55,19.42,0,0,0,0,0,1,1,1,0,1,0,0,1
6,34,6.57,59.97,40.55,19.43,0,0,0,0,0,1,0,0,1,0,1,0,2
6,35,6.58,60.07,40.55,19.52,1,1,0,0,1,0,0,0,0,0,0,0,1
6,36,6.6,59.89,40.47,19.42,0,0,0,0,0,1,1,1,0,1,0,0,2
6,37,6.62,59.99,40.55,19.44,1,0,1,0,1,1,0,0,1,0,1,0,1
6,38,6.63,60.08,40.55,19.53,0,0,0,0,0,0,0,0,0,0,0,0,1
6,39,6.65,59.9,40.45,19.45,0,0,0,0,0,1,0,1,0,0,1,0,2
6,40,6.67,60.07,40.54,19.52,0,0,0,0,0,1,1,1,0,1,0,0,1
6,41,6.68,59.99,40.45,19.54,0,0,0,0,0,1,1,1,0,1,0,0,1
6,42,6.7,59.97,40.44,19.53,1,0,1,0,1,0,0,0,0,0,0,0,1
6,43,6.72,59.99,40.47,19.52,1,0,2,0,2,1,0,1,0,0,1,0,2
6,44,6.73,59.98,40.55,19.43,0,0,0,0,0,0,0,0,0,0,0,0,1
6,45,6.75,60.06,40.54,19.52,0,0,0,0,0,0,0,0,0,0,0,0,1
6,46,6.77,59.98,40.45,19.53,0,0,0,0,0,1,1,1,0,1,0,0,1
6,47,6.78,59.96,40.44,19.52,1,0,1,0,1,0,0,0,0,0,0,0,1
6,48,6.8,59.98,40.46,19.52,0,0,0,0,0,0,0,0,0,0,0,0,1
6,49,6.82,59.98,40.46,19.51,1,1,1,0,2,0,0,0,0,0,0,0,2
6,50,6.83,59.96,40.54,19.42,0,0,0,0,0,0,0,0,0,0,0,0,1
6,51,6.85,59.99,40.57,19.43,1,1,0,0,1,0,0,0,0,0,0,0,2
6,52,6.87,60.07,40.55,19.52,0,0,0,0,0,1,0,0,2,0,2,0,2
6,53,6.88,59.99,40.47,19.53,0,0,0,0,0,1,2,2,0,2,0,0,1
6,54,6.9,59.97,40.44,19.53,0,0,0,0,0,0,0,0,0,0,0,0,1
6,55,6.92,59.96,40.44,19.53,0,0,0,0,0,1,0,1,0,0,1,0,2
6,56,6.93,60,40.56,19.44,0,0,0,0,0,0,0,0,0,0,0,0,1
6,57,6.95,60.05,40.53,19.52,0,0,0,0,0,1,1,1,0,1,0,0,1
6,58,6.97,59.97,40.44,19.53,0,0,0,0,0,0,0,0,0,0,0,0,1
6,59,6.98,59.99,40.56,19.43,0,0,0,0,0,1,1,1,0,1,0,0,1
7,0,7,59.08,39.55,19.53,0,0,0,0,0,1,0,0,1,0,1,0,2
7,1,7.02,59.97,40.45,19.52,0,0,0,0,0,1,3,3,0,3,0,0,1
7,2,7.03,60.07,40.55,19.52,0,0,0,0,0,0,0,0,0,0,0,0,1
7,3,7.05,59.98,40.55,19.43,0,0,0,0,0,1,0,1,0,0,1,0,2
7,4,7.07,60.09,40.56,19.53,0,0,0,0,0,1,1,1,0,1,0,0,1
7,5,7.08,60.06,40.53,19.53,0,0,0,0,0,0,0,0,0,0,0,0,1
7,6,7.1,60.01,40.49,19.53,0,0,0,0,0,1,0,1,0,0,1,0,2
7,7,7.12,59.97,40.55,19.43,0,0,0,0,0,1,0,1,1,0,2,0,2
7,8,7.13,60.08,40.56,19.52,1,0,1,0,1,0,0,0,0,0,0,0,1
7,9,7.15,59.99,40.44,19.54,0,0,0,0,0,0,0,0,0,0,0,0,1
7,10,7.17,60.07,40.55,19.52,0,0,0,0,0,1,1,2,0,1,1,0,2
7,11,7.18,59.97,40.46,19.51,0,0,0,0,0,0,0,0,0,0,0,0,1
7,12,7.2,59.97,40.54,19.42,0,0,0,0,0,1,0,0,1,0,1,0,2
7,13,7.22,60.07,40.55,19.52,0,0,0,0,0,0,0,0,0,0,0,0,1
7,14,7.23,60,40.47,19.53,1,0,1,0,1,0,0,0,0,0,0,0,1
7,15,7.25,59.99,40.47,19.52,0,0,0,0,0,0,0,0,0,0,0,0,1
7,16,7.27,60.07,40.54,19.53,0,0,0,0,0,1,0,1,0,0,1,0,2
7,17,7.28,59.98,40.55,19.43,0,0,0,0,0,0,0,0,0,0,0,0,1
7,18,7.3,60.08,40.55,19.53,0,0,0,0,0,0,0,0,0,0,0,0,1
7,19,7.32,60.06,40.55,19.51,0,0,0,0,0,0,0,0,0,0,0,0,1
7,20,7.33,59.97,40.55,19.42,0,0,0,0,0,1,1,1,0,1,0,1,2
7,21,7.35,60.08,40.55,19.53,1,1,1,0,2,0,0,0,0,0,0,0,2
7,22,7.37,59.99,40.55,19.44,0,0,0,0,0,0,0,0,0,0,0,0,1
7,23,7.38,60.07,40.55,19.51,0,0,0,0,0,0,0,0,0,0,0,0,1
7,24,7.4,59.99,40.57,19.43,0,0,0,0,0,0,0,0,0,0,0,0,1
7,25,7.42,60.09,40.56,19.53,1,0,1,0,1,1,9,10,5,9,6,0,2
7,26,7.43,59.98,40.55,19.44,0,0,0,0,0,0,0,0,0,0,0,0,1
7,27,7.45,60.07,40.55,19.52,0,0,0,0,0,0,0,0,0,0,0,0,1
7,28,7.47,59.98,40.44,19.53,0,0,0,0,0,0,0,0,0,0,0,0,1
7,29,7.48,60,40.46,19.54,0,0,0,0,0,0,0,0,0,0,0,0,1
7,30,7.5,59.97,40.45,19.52,0,0,0,0,0,0,0,0,0,0,0,0,1
7,31,7.52,59.97,40.45,19.52,0,0,0,0,0,0,0,0,0,0,0,0,1
7,32,7.53,59.97,40.44,19.52,0,0,0,0,0,1,1,1,0,1,0,0,1
7,33,7.55,59.99,40.47,19.52,0,0,0,0,0,0,0,0,0,0,0,0,1
7,34,7.57,59.99,40.46,19.53,1,1,0,0,1,0,0,0,0,0,0,0,2
7,35,7.58,59.98,40.44,19.54,0,0,0,0,0,1,0,1,0,0,1,0,2
7,36,7.6,59.97,40.44,19.52,1,0,3,0,3,1,0,0,2,0,2,0,1
7,37,7.62,59.98,40.44,19.54,0,0,0,0,0,1,0,0,1,0,1,0,2
7,38,7.63,59.97,40.44,19.53,0,0,0,0,0,0,0,0,0,0,0,0,1
7,39,7.65,59.99,40.46,19.52,0,0,0,0,0,0,0,0,0,0,0,0,1
7,40,7.67,59.98,40.56,19.42,0,0,0,0,0,0,0,0,0,0,0,0,1
7,41,7.68,59.99,40.55,19.44,0,0,0,0,0,0,0,0,0,0,0,0,1
7,42,7.7,60.06,40.54,19.52,1,0,1,0,1,0,0,0,0,0,0,0,1
7,43,7.72,59.99,40.46,19.54,0,0,0,0,0,1,0,0,1,0,1,0,2
7,44,7.73,59.97,40.45,19.53,0,0,0,0,0,1,0,1,1,0,2,0,2
7,45,7.75,59.99,40.55,19.44,1,1,0,0,1,0,0,0,0,0,0,0,2
7,46,7.77,60.08,40.56,19.52,0,0,0,0,0,1,0,0,1,0,1,0,2
7,53,7.88,60,40.47,19.53,0,0,0,0,0,1,0,0,2,0,2,1,2
7,54,7.9,59.97,40.55,19.42,1,0,1,0,1,0,0,0,0,0,0,0,1
7,55,7.92,60.06,40.54,19.52,0,0,0,0,0,0,0,0,0,0,0,0,2
7,56,7.93,60,40.47,19.53,1,1,0,0,1,1,0,0,1,0,1,0,2
7,57,7.95,59.99,40.46,19.53,1,1,0,0,1,0,0,0,0,0,0,0,2
7,58,7.97,59.99,40.46,19.53,0,0,0,0,0,0,0,0,0,0,0,0,1
7,59,7.98,60,40.46,19.54,0,0,0,0,0,1,0,1,0,0,1,0,2
8,0,8,59.97,40.45,19.52,0,0,0,0,0,1,3,3,0,3,0,0,1
8,1,8.02,59.98,40.46,19.53,1,0,1,0,1,1,0,1,0,0,1,0,2
8,2,8.03,59.97,40.55,19.42,0,0,0,0,0,1,0,1,0,0,1,0,2
8,3,8.05,60.07,40.56,19.51,0,0,0,0,0,1,0,1,0,0,1,0,2
8,4,8.07,59.99,40.47,19.52,0,0,0,0,0,1,1,1,0,1,0,0,2
8,5,8.08,59.98,40.45,19.52,0,0,0,0,0,1,0,0,1,0,1,0,2
8,6,8.1,59.99,40.55,19.44,0,0,0,0,0,0,0,0,0,0,0,0,1
8,7,8.12,59.99,40.56,19.43,0,0,0,0,0,1,1,1,0,1,0,0,1
8,8,8.13,60.02,40.5,19.52,0,0,0,0,0,1,0,1,1,0,1,0,2
8,9,8.15,59.99,40.47,19.52,0,0,0,0,0,1,0,1,0,2,0,0,2
8,10,8.17,60.06,40.54,19.53,0,0,0,0,0,1,2,3,0,2,1,0,2
8,11,8.18,59.97,40.45,19.52,1,1,0,0,1,0,0,0,0,0,0,0,2
8,15,8.25,59.98,40.46,19.52,0,0,0,0,0,0,0,0,0,0,0,0,2
8,16,8.27,59.97,40.45,19.53,0,0,0,0,0,0,0,0,0,0,0,0,2
8,17,8.28,59.96,40.54,19.43,0,0,0,0,0,0,0,0,0,0,0,1,2
8,33,8.55,60.05,40.52,19.52,0,0,0,0,0,0,0,0,0,0,0,0,1
8,34,8.57,59.98,40.44,19.53,0,0,0,0,0,0,0,0,0,0,0,0,2
8,35,8.58,59.99,40.47,19.53,0,0,0,0,0,0,0,0,0,0,0,0,1
8,36,8.6,59.99,40.45,19.53,0,0,0,0,0,0,0,0,0,0,0,0,1
8,37,8.62,59.99,40.46,19.53,0,0,0,0,0,0,0,0,0,0,0,0,2
8,40,8.67,59.98,40.54,19.44,1,1,0,0,1,1,0,0,2,0,2,0,2
8,41,8.68,60.09,40.56,19.52,0,0,0,0,0,1,8,8,5,8,5,0,2
8,42,8.7,59.99,40.45,19.54,0,0,0,0,0,1,1,1,0,1,0,0,2
8,43,8.72,59.99,40.46,19.53,1,0,1,0,1,0,0,0,0,0,0,0,2
8,44,8.73,60.03,40.46,19.56,0,0,0,0,0,1,1,1,2,1,2,0,2
8,45,8.75,60.03,40.5,19.53,0,0,0,0,0,1,1,2,0,1,1,0,2
8,46,8.77,59.92,40.39,19.52,1,0,1,0,1,0,0,0,0,0,0,0,1
8,47,8.78,60.02,40.56,19.46,0,0,0,0,0,0,0,0,0,0,0,0,1
8,48,8.8,59.98,40.46,19.52,0,0,0,0,0,1,1,1,0,1,0,0,1
8,49,8.82,59.98,40.54,19.44,0,0,0,0,0,0,0,0,0,0,0,0,1
8,50,8.83,60.08,40.55,19.53,0,0,0,0,0,0,0,0,0,0,0,0,1
8,51,8.85,59.98,40.45,19.53,0,0,0,0,0,0,0,0,0,0,0,0,1
8,52,8.87,59.99,40.55,19.44,0,0,0,0,0,1,0,1,1,0,2,0,2
8,53,8.88,60.09,40.55,19.54,0,0,0,0,0,1,0,1,0,0,1,0,2
8,54,8.9,59.98,40.46,19.53,0,0,0,0,0,1,2,2,0,2,0,0,1
8,55,8.92,60.01,40.48,19.53,1,0,1,0,1,0,0,0,0,0,0,0,1
8,56,8.93,60.1,40.57,19.53,0,0,0,0,0,1,0,0,2,0,2,0,2
8,57,8.95,60.01,40.49,19.52,1,0,1,0,1,0,0,0,0,0,0,0,1
8,58,8.97,60,40.45,19.55,0,0,0,0,0,1,1,1,0,1,0,0,1
8,59,8.98,60.03,40.47,19.56,0,0,0,0,0,1,2,2,0,2,0,0,1
9,0,9,59.98,40.45,19.54,1,1,0,0,1,1,0,1,0,0,1,0,2
9,1,9.02,59.97,40.45,19.52,0,0,0,0,0,0,0,0,0,0,0,0,1
9,2,9.03,60.07,40.54,19.53,0,0,0,0,0,0,0,0,0,0,0,0,1
9,3,9.05,59.98,40.46,19.52,0,0,0,0,0,0,0,0,0,0,0,0,1
9,4,9.07,59.99,40.55,19.44,1,1,1,0,2,1,0,1,0,0,1,0,2
9,5,9.08,59.99,40.55,19.44,0,0,0,0,0,1,0,0,1,0,1,0,2
9,6,9.1,60.02,40.49,19.52,0,0,0,0,0,1,0,1,0,0,1,0,2
9,7,9.12,60,40.48,19.53,1,1,0,0,1,1,0,0,1,0,1,0,2
9,8,9.13,59.99,40.48,19.52,0,0,0,0,0,1,1,1,0,1,0,0,1
9,9,9.15,60,40.48,19.52,1,1,0,0,1,1,1,1,0,1,0,0,2
9,10,9.17,59.99,40.45,19.54,1,0,1,0,1,1,0,1,2,0,3,0,2
9,11,9.18,59.99,40.46,19.52,1,1,1,0,2,1,1,1,0,1,0,0,2
9,12,9.2,60,40.47,19.53,1,0,1,0,1,1,0,0,1,0,1,0,2
9,13,9.22,59.99,40.46,19.53,0,0,0,0,0,1,0,1,0,0,1,0,2
9,14,9.23,59.99,40.45,19.54,0,0,0,0,0,1,0,1,1,0,2,0,2
9,15,9.25,59.99,40.46,19.53,1,1,0,0,1,1,1,1,0,1,0,0,2
9,16,9.27,60.08,40.54,19.53,0,0,0,0,0,0,0,0,0,0,0,0,1
9,17,9.28,60,40.46,19.53,0,0,0,0,0,1,1,1,0,1,0,0,1
9,18,9.3,59.98,40.47,19.52,1,1,0,0,1,1,2,3,0,2,1,0,2
9,19,9.32,60,40.48,19.52,1,1,0,0,1,1,0,1,0,0,1,0,2
9,20,9.33,60.08,40.56,19.52,0,0,0,0,0,0,0,0,0,0,0,0,1
9,21,9.35,59.99,40.45,19.53,0,0,0,0,0,1,0,1,1,0,2,0,2
9,22,9.37,59.97,40.45,19.52,0,0,0,0,0,1,0,0,1,0,1,0,2
9,23,9.38,59.98,40.55,19.43,0,0,0,0,0,1,0,1,0,0,1,0,2
9,24,9.4,60.06,40.55,19.51,1,1,0,0,1,1,1,2,0,1,1,0,2
9,25,9.42,59.98,40.45,19.53,0,0,0,0,0,1,0,1,0,0,1,0,2
9,26,9.43,59.93,40.49,19.44,0,0,0,0,0,1,1,1,0,1,0,0,2
9,27,9.45,59.99,40.56,19.43,0,0,0,0,0,1,0,0,1,0,1,0,1
9,28,9.47,60.09,40.55,19.54,0,0,0,0,0,1,2,2,0,2,0,0,2
9,29,9.48,59.92,40.47,19.45,0,0,0,0,0,1,1,2,1,1,2,1,2
9,30,9.5,60.08,40.57,19.51,0,0,0,0,0,1,1,1,0,1,0,0,1
9,31,9.52,60,40.47,19.53,0,0,0,0,0,1,0,1,1,0,1,0,2
9,32,9.53,59.99,40.49,19.5,0,0,0,0,0,1,0,0,0,1,0,0,1
9,33,9.55,60.02,40.48,19.53,1,0,1,0,1,1,0,1,1,0,2,0,2
9,34,9.57,60.01,40.57,19.44,0,0,0,0,0,1,0,0,1,0,1,0,2
9,35,9.58,60.03,40.58,19.45,0,0,0,0,0,0,0,0,0,0,0,0,1
9,36,9.6,60.02,40.6,19.43,0,0,0,0,0,1,0,1,0,0,1,0,2
9,37,9.62,60.09,40.57,19.53,0,0,0,0,0,0,0,0,0,0,0,0,1
9,38,9.63,59.99,40.47,19.52,0,0,0,0,0,1,0,0,1,0,1,0,2
9,39,9.65,60.1,40.57,19.53,0,0,0,0,0,1,0,1,0,0,1,0,2
9,40,9.67,59.98,40.55,19.43,1,0,1,0,1,0,0,0,0,0,0,0,1
9,41,9.68,60.1,40.56,19.54,0,0,0,0,0,1,1,1,1,1,1,0,2
9,42,9.7,60.01,40.48,19.53,0,0,0,0,0,1,0,0,4,0,4,0,2
9,43,9.72,60,40.57,19.43,1,0,1,0,1,1,0,1,1,0,2,1,3
9,44,9.73,60.11,40.56,19.55,0,0,0,0,0,1,2,3,0,2,1,0,2
9,45,9.75,60.04,40.5,19.54,1,1,0,0,1,0,0,0,0,0,0,1,1
9,46,9.77,59.99,40.47,19.52,1,0,1,0,1,1,0,0,2,0,1,0,1
9,47,9.78,60,40.46,19.54,1,1,0,0,1,1,1,1,0,1,1,0,2
9,48,9.8,59.99,40.46,19.53,0,0,0,0,0,1,0,1,0,0,1,0,2
9,49,9.82,59.99,40.46,19.53,0,0,0,0,0,1,0,1,0,0,1,0,2
9,50,9.83,59.99,40.46,19.53,1,1,0,0,1,1,0,1,0,0,1,0,2
9,51,9.85,59.99,40.45,19.54,1,1,0,0,1,1,0,0,1,0,1,0,2
9,52,9.87,60,40.47,19.53,1,1,1,0,2,1,0,0,2,0,2,0,2
9,53,9.88,59.98,40.46,19.52,1,1,1,0,2,1,1,2,1,1,2,0,3
9,54,9.9,60,40.47,19.53,0,0,0,0,0,1,0,0,1,0,1,0,2
9,55,9.92,59.96,40.45,19.52,0,0,0,0,0,1,1,1,2,1,2,0,1
9,56,9.93,60.02,40.47,19.55,1,0,1,0,1,1,1,1,0,1,0,0,1
9,57,9.95,59.97,40.45,19.52,0,0,0,0,0,1,1,1,2,1,2,0,2
9,58,9.97,60,40.46,19.54,1,1,0,0,1,1,0,0,1,0,0,0,2
9,59,9.98,59.9,40.46,19.44,0,0,0,0,0,1,0,1,0,1,1,0,2
10,0,10,61.09,41.56,19.53,0,0,0,0,0,0,0,0,0,0,0,0,1
10,1,10.02,59.99,40.46,19.53,1,0,1,0,1,1,2,3,0,2,1,0,2
10,2,10.03,60.01,40.48,19.53,1,1,0,0,0,1,0,0,2,0,1,0,2
10,3,10.05,60,40.47,19.54,1,0,0,0,1,1,4,3,0,4,0,0,2
10,8,10.13,22.53,3.01,19.52,0,0,0,0,0,1,0,0,0,1,0,0,2
10,9,10.15,59.99,40.56,19.42,1,0,1,0,0,0,0,0,0,0,0,0,1
10,13,10.22,60.07,40.54,19.52,1,1,1,0,2,1,1,2,1,1,2,0,2
10,14,10.23,60.01,40.47,19.55,0,0,0,0,0,1,0,1,1,0,2,0,2
10,15,10.25,59.98,40.46,19.52,0,0,0,0,0,1,1,1,0,1,0,0,1
10,16,10.27,59.99,40.46,19.53,1,1,0,0,1,1,0,1,0,0,1,0,2
10,17,10.28,59.97,40.56,19.42,0,0,0,0,0,1,0,0,1,0,0,0,1
10,18,10.3,60.09,40.55,19.53,0,0,0,0,0,1,3,3,0,4,0,0,1
10,19,10.32,59.97,40.44,19.53,0,0,0,0,0,1,0,1,1,0,2,0,2
10,20,10.33,59.97,40.55,19.42,1,1,0,0,1,1,0,1,0,0,1,0,2
10,21,10.35,60.07,40.54,19.53,0,0,0,0,0,1,0,0,1,0,0,0,1
10,22,10.37,59.99,40.47,19.52,0,0,0,0,0,1,3,4,2,4,3,0,2
10,23,10.38,59.99,40.47,19.52,1,1,0,0,1,1,0,1,1,0,2,0,2
10,24,10.4,60.01,40.48,19.53,0,0,0,0,0,0,0,0,0,0,0,0,1
10,25,10.42,59.99,40.56,19.42,0,0,0,0,0,0,0,0,0,0,0,0,1
10,26,10.43,60.06,40.53,19.53,1,0,2,0,1,0,0,0,0,0,0,0,1
10,27,10.45,60,40.46,19.54,1,0,0,0,1,1,1,1,1,1,1,1,2
10,28,10.47,59.97,40.45,19.52,1,1,0,0,1,1,0,1,1,0,1,0,3
10,29,10.48,59.99,40.45,19.54,1,1,0,0,1,1,0,0,0,1,0,0,2
10,30,10.5,59.99,40.46,19.53,1,1,0,0,1,1,2,2,0,2,0,1,2
10,31,10.52,59.98,40.45,19.53,1,0,2,0,2,1,0,1,0,0,1,0,2
10,32,10.53,59.98,40.45,19.53,0,0,0,0,0,1,0,0,1,0,1,0,2
10,33,10.55,59.98,40.56,19.42,1,1,2,0,3,1,0,1,1,0,2,0,3
10,34,10.57,60.09,40.57,19.52,1,1,0,0,1,0,0,0,0,0,0,0,2
10,35,10.58,59.98,40.46,19.53,0,0,0,0,0,1,5,6,2,5,3,1,2
10,36,10.6,59.99,40.46,19.52,1,1,2,0,2,1,1,1,2,1,2,0,2
10,37,10.62,59.98,40.46,19.52,1,0,0,1,0,1,0,1,0,0,1,0,2
10,38,10.63,60.01,40.48,19.53,1,1,0,0,1,1,1,2,0,1,1,0,2
10,39,10.65,59.97,40.45,19.52,1,1,1,0,1,1,0,1,0,0,1,1,2
10,40,10.67,60.01,40.47,19.54,1,0,0,1,0,1,0,1,1,0,2,0,2
10,41,10.68,59.98,40.46,19.53,1,1,0,0,1,1,0,1,1,1,1,0,2
10,42,10.7,59.99,40.47,19.52,1,0,1,0,1,1,0,0,1,0,1,0,2
10,43,10.72,59.99,40.45,19.54,1,0,4,0,3,1,0,1,2,0,3,0,2
10,44,10.73,60,40.47,19.53,1,1,0,1,1,1,0,0,1,0,1,0,2
10,45,10.75,59.98,40.46,19.52,1,0,1,0,1,1,0,1,0,0,1,0,2
10,46,10.77,59.98,40.54,19.44,0,0,0,0,0,1,0,1,3,0,3,0,2
10,47,10.78,60.01,40.48,19.53,0,0,0,0,0,1,0,1,1,1,2,0,2
10,54,10.9,59.98,40.45,19.53,1,1,0,0,1,1,1,2,1,2,2,0,2
